Time (h),Temperature1 (degC), Temperature2 (degC), Temperature3 (degC), Temperature4 (degC), Temperature5 (degC), Temperature6 (degC), Temperature7 (degC), Temperature8 (degC), Temperature9 (degC), Temperature10 (degC), Temperature11 (degC), Temperature12 (degC), Temperature13 (degC), 
5134,31.45454251964003,31.900213223897822,32.705515888631226,32.50404143017795,32.78835138988785,32.62320628767827,31.83468457764667,31.533647083228004,27.338117687167426,33.29025252894718,33.3075022675157,33.73324700525666,32.12051374135251,32.13726813526574
5135,31.456894013906833,31.902277554559817,32.70733927086002,32.505578915684225,32.78988259709155,32.62473005401762,31.836341555277443,31.535596198704525,27.33887073048561,33.29150895384839,33.30879833940304,33.73435563302559,32.122271544648754,32.13917573136467
5136,31.45924550817358,31.90434188522181,32.70916265308887,32.507116401190444,32.79141380429519,32.626253820356965,31.83799853290816,31.537545314181045,27.339623773803794,33.29276537874955,33.310094411290436,33.73546426079446,32.12402934794494,32.14108332746355
5137,31.461597002440385,31.906406215883862,32.71098603531772,32.50865388669672,32.79294501149889,32.62777758669637,31.839655510538876,31.539494429657566,27.340376817121978,33.29402180365071,33.31139048317783,33.736572888563444,32.12578715124113,32.14299092356242
5138,31.46394849670719,31.908470546545857,32.712809417546566,32.51019137220294,32.794476218702584,32.629301353035714,31.84131248816965,31.541443545134086,27.341129860440162,33.29527822855192,33.31268655506517,33.737681516332316,32.12754495453731,32.1448985196613
5139,31.466299990973994,31.91053487720791,32.71463279977536,32.51172885770916,32.796007425906225,32.63082511937506,31.842969465800365,31.543392660610607,27.341882903758346,33.29653465345308,33.313982626952566,33.738790144101245,32.12930275783356,32.14680611576023
5140,31.46865148524074,31.912599207869903,32.71645618200421,32.51326634321538,32.79753863310992,32.632348885714464,31.84462644343114,31.545341776087128,27.34263594707653,33.297791078354294,33.31527869883996,33.73989877187017,32.1310605611298,32.1487137118591
5141,31.471002979507546,31.914663538531897,32.71827956423306,32.514803828721654,32.79906984031362,32.63387265205387,31.846283421061912,31.547290891563648,27.343388990394715,33.29904750325545,33.3165747707273,33.7410073996391,32.13281836442599,32.15062130795798
5142,31.47335447377435,31.91672786919395,32.72010294646191,32.51634131422787,32.80060104751732,32.63539641839316,31.847940398692685,31.54924000704017,27.3441420337129,33.300303928156666,33.317870842614695,33.74211602740803,32.13457616772217,32.15252890405691
5143,31.475705968041098,31.918792199855943,32.721926328690756,32.51787879973415,32.80213225472096,32.63692018473256,31.849597376323402,31.55118912251669,27.344895077031083,33.30156035305782,33.319166914502034,33.74322465517696,32.136333971018416,32.154436500155725
5144,31.478057462307902,31.920856530517995,32.72374971091955,32.51941628524037,32.80366346192466,32.638443951071906,31.85125435395412,31.55313823799321,27.345648120349267,33.30281677795904,33.32046298638943,33.74433328294589,32.1380917743146,32.1563440962546
5145,31.480408956574706,31.92292086117999,32.7255730931484,32.52095377074659,32.8051946691283,32.63996771741131,31.85291133158489,31.55508735346973,27.34640116366745,33.30407320286025,33.321759058276825,33.74544191071476,32.139849577610846,32.15825169235353
5146,31.48276045084151,31.924985191841984,32.72739647537725,32.522491256252806,32.80672587633205,32.641491483750656,31.85456830921561,31.55703646894625,27.347154206985692,33.30532962776135,33.323055130164164,33.74655053848369,32.14160738090703,32.160159288452405
5147,31.485111945108258,31.927049522504035,32.7292198576061,32.52402874175908,32.80825708353569,32.64301525009,31.85622528684638,31.55898558442277,27.347907250303876,33.30658605266257,33.3243512020515,33.74765916625262,32.14336518420322,32.16206688455128
5148,31.487463439375063,31.92911385316603,32.73104323983489,32.5255662272653,32.80978829073939,32.644539016429405,31.857882264477098,31.560934699899292,27.34866029362206,33.30784247756378,33.3256472739389,33.748767794021546,32.14512298749946,32.163974480650154
5149,31.48981493364181,31.93117818382808,32.73286662206374,32.52710371277152,32.81131949794303,32.64606278276875,31.85953924210787,31.562883815375812,27.349413336940245,33.309098902464996,33.326943345826294,33.749876421790475,32.14688079079565,32.165882076749085
5150,31.49216642790867,31.933242514490075,32.73469000429259,32.528641198277796,32.812850705146786,32.6475865491081,31.861196219738645,31.564832930852333,27.35016638025843,33.31035532736615,33.32823941771363,33.750985049559404,32.14863859409189,32.16778967284796
5151,31.49451792217542,31.935306845152127,32.73651338652144,32.530178683784015,32.81438191235043,32.6491103154475,31.86285319736936,31.566782046328854,27.350919423576613,33.31161175226731,33.32953548960103,33.75209367732833,32.15039639738808,32.169697268946834
5152,31.496869416442223,31.93737117581412,32.73833676875029,32.53171616929029,32.815913119554125,32.65063408178685,31.864510175000134,31.568731161805317,27.351672466894797,33.312868177168525,33.330831561488424,33.753202305097204,32.152154200684265,32.17160486504571
5153,31.49922091070897,31.939435506476116,32.74016015097908,32.53325365479651,32.817444326757766,32.652157848126194,31.86616715263085,31.570680277281895,27.35242551021298,33.31412460206968,33.33212763337576,33.75431093286619,32.15391200398051,32.17351246114458
5154,31.501572404975832,31.941499837138167,32.74198353320793,32.53479114030273,32.81897553396152,32.6536816144656,31.867824130261624,31.572629392758415,27.353178553531166,33.3153810269709,33.33342370526316,33.75541956063506,32.15566980727675,32.17542005724346
5155,31.50392389924258,31.94356416780016,32.74380691543678,32.53632862580895,32.82050674116516,32.655205380804944,31.86948110789234,31.574578508234936,27.35393159684935,33.316637451872054,33.3347197771505,33.75652818840399,32.15742761057294,32.17732765334233
5156,31.506275393509384,31.945628498462213,32.74563029766563,32.537866111315225,32.82203794836886,32.65672914714435,31.871138085523114,31.576527623711456,27.354684640167534,33.31789387677327,33.33601584903789,33.75763681617292,32.159185413869125,32.17923524944126
5157,31.50862688777613,31.947692829124207,32.74745367989442,32.539403596821444,32.8235691555725,32.65825291348369,31.87279506315383,31.57847673918792,27.355437683485775,33.319150301674426,33.33731192092529,33.75874544394185,32.16094321716537,32.18114284554014
5158,31.510978382042936,31.949757159786202,32.74927706212327,32.54094108232772,32.825100362776254,32.65977667982304,31.874452040784604,31.580425854664497,27.35619072680396,33.32040672657564,33.338607992812626,33.75985407171078,32.162701020461554,32.18305044163901
5159,31.51332987630974,31.951821490448253,32.75110044435212,32.54247856783394,32.826631569979895,32.66130044616244,31.876109018415377,31.58237497014096,27.356943770122143,33.321663151476855,33.339904064699965,33.760962699479705,32.1644588237578,32.18495803773794
5160,31.515681370576488,31.953885821110248,32.75292382658097,32.54401605334016,32.82816277718359,32.66282421250179,31.877765996046094,31.58432408561754,27.357696813440327,33.32291957637801,33.34120013658736,33.762071327248634,32.166216627053984,32.18686563383682
5161,31.518032864843292,31.9559501517723,32.75474720880982,32.54555353884638,32.829693984387234,32.664347978841136,31.879422973676867,31.586273201094002,27.35844985675851,33.32417600127917,33.342496208474756,33.76317995501756,32.16797443035017,32.18877322993569
5162,31.520384359110096,31.958014482434294,32.75657059103861,32.54709102435265,32.83122519159099,32.66587174518054,31.881079951307584,31.588222316570523,27.359202900076696,33.325432426180384,33.343792280362095,33.764288582786435,32.169732233646414,32.190680826034566
5163,31.5227358533769,31.96007881309629,32.75839397326746,32.54862850985887,32.83275639879463,32.667395511519885,31.882736928938357,31.5901714320471,27.35995594339488,33.3266888510816,33.34508835224949,33.76539721055542,32.1714900369426,32.19258842213344
5164,31.525087347643648,31.96214314375834,32.76021735549631,32.55016599536515,32.83428760599833,32.66891927785923,31.884393906569073,31.592120547523564,27.360708986713064,33.327945275982756,33.34638442413683,33.76650583832429,32.173247840238844,32.194496018232314
5165,31.527438841910453,31.964207474420334,32.76204073772516,32.55170348087137,32.83581881320197,32.67044304419858,31.886050884199847,31.59406966300014,27.361462030031248,33.329201700883914,33.347680496024225,33.76761446609322,32.17500564353503,32.19640361433119
5166,31.529790336177257,31.966271805082386,32.76386411995401,32.55324096637759,32.837350020405665,32.67196681053798,31.887707861830563,31.596018778476605,27.362215073349432,33.33045812578513,33.34897656791156,33.76872309386215,32.17676344683122,32.19831121043012
5167,31.53214183044406,31.96833613574438,32.7656875021828,32.554778451883806,32.83888122760936,32.673490576877384,31.88936483946128,31.597967893953125,27.362968116667616,33.331714550686286,33.35027263979896,33.76983172163108,32.17852125012746,32.200218806528994
5168,31.53449332471081,31.970400466406375,32.76751088441165,32.55631593739008,32.84041243481306,32.67501434321673,31.891021817092053,31.599917009429646,27.363721159985857,33.3329709755875,33.351568711686355,33.77094034940001,32.1802790534237,32.20212640262787
5169,31.536844818977613,31.972464797068426,32.7693342666405,32.5578534228963,32.8419436420167,32.67653810955608,31.892678794722826,31.601866124906167,27.36447420330404,33.334227400488714,33.35286478357375,33.77204897716888,32.18203685671989,32.20403399872674
5170,31.539196313244418,31.97452912773042,32.77115764886935,32.55939090840258,32.8434748492204,32.67806187589542,31.8943357723536,31.603815240382744,27.365227246622226,33.33548382538987,33.35416085546109,33.773157604937865,32.183794660016076,32.205941594825674
5171,31.541547807511165,31.976593458392472,32.77298103109814,32.560928393908796,32.8450060564241,32.67958564223483,31.895992749984316,31.605764355859208,27.365980289940353,33.33674025029103,33.35545692734843,33.774266232706736,32.18555246331232,32.20784919092455
5172,31.54389930177797,31.978657789054466,32.77480441332699,32.56246587941507,32.846537263627795,32.68110940857417,31.89764972761509,31.607713471335728,27.366733333258537,33.337996675192244,33.35675299923582,33.775374860475665,32.187310266608506,32.20975678702342
5173,31.546250796044717,31.98072211971646,32.77662779555584,32.564003364921234,32.848068470831436,32.68263317491352,31.899306705245806,31.60966258681225,27.36748637657672,33.33925310009346,33.35804907112322,33.776483488244594,32.18906806990475,32.2116643831223
5174,31.54860229031152,31.982786450378512,32.77845117778469,32.56554085042751,32.84959967803513,32.68415694125292,31.900963682876522,31.61161170228877,27.368239419894905,33.340509524994616,33.35934514301056,33.77759211601352,32.190825873200936,32.21357197922117
5175,31.550953784578326,31.984850781040507,32.78027456001354,32.56707833593373,32.85113088523883,32.68568070759227,31.902620660507296,31.61356081776529,27.36899246321309,33.34176594989577,33.36064121489795,33.77870074378245,32.19258367649712,32.215479575320046
5176,31.55330527884513,31.986915111702558,32.78209794224233,32.568615821440005,32.85266209244247,32.687204473931615,31.904277638138012,31.61550993324181,27.369745506531274,33.34302237479699,33.36193728678529,33.77980937155132,32.194341479793366,32.21738717141898
5177,31.555656773111878,31.988979442364553,32.78392132447118,32.570153306946224,32.85419329964617,32.68872824027102,31.905934615768786,31.61745904871833,27.370498549849458,33.3442787996982,33.36323335867269,33.78091799932031,32.19609928308955,32.21929476751785
5178,31.558008267378682,31.991043773026547,32.78574470670003,32.57169079245244,32.85572450684987,32.690252006610365,31.90759159339956,31.61940816419485,27.3712515931677,33.34553522459936,33.364529430560026,33.78202662708918,32.197857086385795,32.221202363616726
5179,31.560359761645486,31.9931081036886,32.78756808892888,32.57322827795872,32.857255714053565,32.69177577294977,31.909248571030275,31.621357279671372,27.372004636485883,33.34679164950052,33.36582550244742,33.78313525485811,32.19961488968198,32.2231099597156
5180,31.56271125591229,31.995172434350593,32.78939147115767,32.57476576346494,32.858786921257206,32.693299539289114,31.91090554866105,31.623306395147893,27.372757679804067,33.34804807440173,33.36712157433482,33.784243882627095,32.20137269297817,32.22501755581453
5181,31.565062750179038,31.997236765012644,32.79121485338652,32.57630324897116,32.860318128460904,32.69482330562846,31.912562526291765,31.625255510624413,27.37351072312225,33.349304499302946,33.36841764622221,33.78535251039597,32.20313049627441,32.226925151913406
5182,31.567414244445843,31.99930109567464,32.79303823561537,32.577840734477434,32.861849335664544,32.696347071967864,31.91421950392254,31.627204626100934,27.374263766440436,33.3505609242041,33.36971371810955,33.786461138164896,32.204888299570655,32.22883274801228
5183,31.569765738712647,32.00136542633663,32.79486161784422,32.57937821998365,32.8633805428683,32.69787083830721,31.915876481553255,31.629153741577454,27.37501680975862,33.35181734910532,33.37100978999689,33.787569765933824,32.20664610286684,32.230740344111155
5184,31.57211723297945,32.003429756998685,32.79668500007307,32.58091570548987,32.86491175007194,32.69939460464656,31.91753345918403,31.631102857053975,27.375769853076804,33.353073774006475,33.372305861884286,33.78867839370275,32.20840390616303,32.23264794021003
5185,31.5744687272462,32.00549408766068,32.79850838230186,32.58245319099615,32.86644295727564,32.70091837098596,31.919190436814745,31.633051972530495,27.376522896394988,33.35433019890763,33.37360193377168,33.78978702147168,32.210161709459214,32.2345555363089
5186,31.576820221513003,32.00755841832273,32.80033176453077,32.58399067650237,32.86797416447928,32.702442137325306,31.920847414445518,31.635001088007016,27.377275939713172,33.35558662380885,33.37489800565902,33.790895649240554,32.21191951275546,32.23646313240778
5187,31.579171715779808,32.009622748984725,32.80215514675962,32.585528162008586,32.86950537168303,32.70396590366465,31.922504392076235,31.63695020348348,27.378028983031356,33.35684304871006,33.37619407754636,33.79200427700954,32.2136773160517,32.23837072850671
5188,31.581523210046555,32.01168707964678,32.80397852898841,32.587065647514805,32.871036578886674,32.705489670004056,31.924161369707008,31.638899318960057,27.37878202634954,33.35809947361122,33.377490149433754,33.79311290477841,32.21543511934789,32.24027832460558
5189,31.58387470431336,32.01375141030877,32.80580191121726,32.58860313302108,32.87256778609037,32.7070134363434,31.92581834733778,31.640848434436577,27.37953506966778,33.359355898512376,33.37878622132115,33.79422153254734,32.217192922644074,32.24218592070446
5190,31.586226198580164,32.015815740970766,32.80762529344611,32.5901406185273,32.87409899329401,32.708537202682805,31.927475324968498,31.642797549913098,27.380288112985966,33.36061232341359,33.38008229320849,33.79533016031627,32.21895072594032,32.24409351680333
5191,31.588577692846968,32.01788007163282,32.80944867567496,32.591678104033576,32.87563020049777,32.710060969022095,31.92913230259927,31.64474666538962,27.38104115630415,33.361868748314805,33.381378365095884,33.7964387880852,32.220708529236504,32.24600111290226
5192,31.590929187113716,32.01994440229481,32.81127205790381,32.593215589539795,32.87716140770141,32.7115847353615,31.930789280229988,31.646695780866082,27.381794199622334,33.36312517321596,33.38267443698328,33.797547415854126,32.22246633253275,32.24790870900114
5193,31.59328068138052,32.02200873295686,32.8130954401326,32.594753075046015,32.878692614905106,32.7131085017009,31.93244625786076,31.64864489634266,27.382547242940518,33.36438159811712,33.38397050887062,33.798656043623055,32.22422413582893,32.24981630510001
5194,31.595632175647268,32.02407306361886,32.81491882236145,32.596290560552234,32.880223822108746,32.71463226804025,31.934103235491477,31.650594011819123,27.383300286258702,33.365638023018334,33.385266580758014,33.79976467139198,32.22598193912512,32.251723901198886
5195,31.59798366991413,32.02613739428085,32.8167422045903,32.59782804605851,32.881755029312444,32.716156034379594,31.93576021312225,31.6525431272957,27.384053329576886,33.36689444791955,33.38656265264535,33.800873299160855,32.22773974242136,32.25363149729776
5196,31.600335164180876,32.0282017249429,32.81856558681915,32.59936553156473,32.88328623651614,32.717679800719,31.937417190752967,31.65449224277222,27.38480637289507,33.368150872820706,33.38785872453275,33.801981926929784,32.22949754571761,32.255539093396635
5197,31.60268665844768,32.0302660556049,32.82038896904794,32.600903017071005,32.88481744371984,32.719203567058344,31.93907416838374,31.656441358248685,27.385559416213255,33.36940729772192,33.389154796420144,33.80309055469871,32.23125534901379,32.257446689495566
5198,31.605038152714428,32.03233038626695,32.82221235127679,32.602440502577224,32.88634865092348,32.72072733339769,31.940731146014514,31.658390473725262,27.38631245953144,33.37066372262308,33.39045086830748,33.80419918246764,32.23301315230998,32.25935428559444
5199,31.607389646981233,32.034394716928944,32.82403573350564,32.6039779880835,32.88787985812718,32.722251099737036,31.94238812364523,31.660339589201726,27.387065502849623,33.371920147524236,33.39174694019482,33.80530781023657,32.234770955606166,32.261261881693315
5200,31.609741141248037,32.03645904759094,32.82585911573449,32.60551547358966,32.889411065330876,32.72377486607644,31.944045101276004,31.662288704678303,27.387818546167864,33.37317657242545,33.39304301208222,33.8064164380055,32.23652875890241,32.26316947779219
5201,31.612092635514784,32.03852337825299,32.82768249796334,32.60705295909594,32.89094227253457,32.72529863241584,31.94570207890672,31.664237820154767,27.388571589486048,33.374432997326664,33.39433908396961,33.80752506577443,32.23828656219865,32.26507707389112
5202,31.61444412978159,32.040587708914984,32.82950588019213,32.60859044460216,32.892473479738214,32.72682239875513,31.947359056537493,31.666186935631288,27.389324632804232,33.37568942222782,33.39563515585695,33.8086336935433,32.24004436549484,32.266984669989995
5203,31.616795624048393,32.042652039577035,32.83132926242098,32.61012793010843,32.89400468694191,32.728346165094536,31.94901603416821,31.668136051107865,27.390077676122417,33.37694584712898,33.396931227744346,33.809742321312285,32.241802168791025,32.26889226608887
5204,31.619147118315198,32.04471637023903,32.83315264464983,32.61166541561465,32.89553589414561,32.72986993143394,31.950673011798926,31.67008516658433,27.3908307194406,33.378202272030194,33.39822729963174,33.810850949081214,32.24355997208727,32.270799862187744
5205,31.621498612581945,32.046780700901024,32.83497602687868,32.61320290112093,32.89706710134931,32.731393697773285,31.9523299894297,31.672034282060906,27.391583762758785,33.37945869693141,33.39952337151908,33.811959576850086,32.245317775383455,32.27270745828662
5206,31.62385010684875,32.048845031563076,32.83679940910747,32.61474038662709,32.89859830855295,32.73291746411263,31.953986967060473,31.67398339753737,27.39233680607697,33.380715121832566,33.400819443406476,33.81306820461907,32.2470755786797,32.27461505438549
5207,31.626201601115554,32.05090936222507,32.83862279133632,32.61627787213337,32.900129515756646,32.73444123045198,31.955643944691246,31.67593251301389,27.393089849395153,33.38197154673378,33.402115515293815,33.81417683238794,32.248833381975885,32.27652265048437
5208,31.628553095382358,32.05297369288712,32.84044617356517,32.617815357639586,32.901660722960344,32.73596499679138,31.957300922321963,31.67788162849041,27.393842892713337,33.38322797163494,33.40341158718121,33.81528546015687,32.25059118527207,32.2784302465833
5209,31.630904589649106,32.055038023549116,32.84226955579402,32.61935284314586,32.90319193016404,32.73748876313073,31.958957899952736,31.67983074396693,27.39459593603152,33.38448439653615,33.404707659068606,33.8163940879258,32.252348988568315,32.28033784268217
5210,31.63325608391591,32.05710235421111,32.84409293802287,32.62089032865208,32.90472313736768,32.739012529470074,31.960614877583453,31.681779859443452,27.395348979349706,33.38574082143731,33.406003730955945,33.81750271569473,32.2541067918645,32.28224543878105
5211,31.635607578182714,32.05916668487316,32.84591632025166,32.62242781415836,32.90625434457138,32.74053629580948,31.96227185521417,31.683728974919973,27.39610202266789,33.386997246338524,33.40729980284328,33.81861134346366,32.255864595160745,32.28415303487998
5212,31.637959072449462,32.06123101553516,32.84773970248051,32.623965299664576,32.90778555177508,32.74206006214882,31.963928832844942,31.685678090396493,27.396855065986074,33.38825367123968,33.40859587473068,33.81971997123253,32.25762239845693,32.28606063097885
5213,31.640310566716266,32.06329534619721,32.84956308470936,32.625502785170795,32.90931675897872,32.74358382848817,31.96558581047566,31.687627205873014,27.397608109304258,33.38951009614084,33.409891946618075,33.820828599001516,32.25938020175312,32.28796822707773
5214,31.642662060983014,32.0653596768592,32.85138646693821,32.627040270677014,32.910847966182416,32.74510759482757,31.967242788106432,31.689576321349534,27.398361152622442,33.39076652104205,33.41118801850541,33.82193722677039,32.26113800504936,32.2898758231766
5215,31.645013555249875,32.0674240075212,32.853209849167,32.62857775618329,32.912379173386114,32.74663136116692,31.96889976573715,31.691525436826055,27.399114195940626,33.39202294594327,33.41248409039281,33.823045854539316,32.262895808345604,32.291783419275475
5216,31.647365049516623,32.06948833818325,32.85503323139585,32.63011524168951,32.91391038058981,32.74815512750632,31.970556743367922,31.693474552302575,27.39986723925881,33.39327937084448,33.41378016228015,33.824154482308245,32.26465361164179,32.29369101537435
5217,31.649716543783427,32.07155266884524,32.8568566136247,32.63165272719573,32.91544158779345,32.74967889384567,31.972213720998695,31.695423667779096,27.400620282576995,33.39453579574558,33.41507623416754,33.825263110077174,32.26641141493798,32.295598611473224
5218,31.652068038050174,32.073616999507294,32.85867999585355,32.633190212702004,32.91697279499715,32.751202660185015,31.973870698629412,31.697372783255616,27.40137332589518,33.3957922206468,33.41637230605494,33.8263717378461,32.26816921823422,32.297506207572155
5219,31.65441953231698,32.07568133016929,32.8605033780824,32.63472769820822,32.91850400220085,32.75272642652442,31.975527676260185,31.699321898732137,27.402126369213363,33.39704864554801,33.41766837794228,33.827480365614974,32.26992702153041,32.29941380367103
5220,31.656771026583783,32.07774566083134,32.86232676031119,32.63626518371444,32.920035209404546,32.754250192863765,31.9771846538909,31.701271014208658,27.402879412531547,33.39830507044917,33.41896444982967,33.82858899338396,32.27168482482665,32.301321399769904
5221,31.659122520850588,32.079809991493335,32.86415014254004,32.63780266922072,32.92156641660819,32.75577395920311,31.978841631521675,31.703220129685178,27.40363245584973,33.39956149535038,33.42026052171707,33.82969762115283,32.27344262812284,32.30322899586878
5222,31.661474015117335,32.08187432215533,32.86597352476889,32.63934015472694,32.923097623811884,32.757297725542514,31.98049860915239,31.7051692451617,27.404385499167972,33.40081792025154,33.42155659360441,33.83080624892176,32.27520043141902,32.30513659196771
5223,31.66382550938414,32.08393865281738,32.86779690699774,32.64087764023316,32.924628831015525,32.75882149188186,31.982155586783165,31.70711836063822,27.405138542486156,33.402074345152755,33.422852665491746,33.83191487669069,32.276958234715266,32.307044188066584
5224,31.666177003650944,32.086002983479375,32.86962028922653,32.64241512573943,32.92616003821922,32.76034525822121,31.98381256441388,31.70906747611474,27.40589158580434,33.40333077005391,33.42414873737914,33.83302350445962,32.27871603801145,32.3089517841654
5225,31.668528497917748,32.088067314141426,32.87144367145538,32.64395261124565,32.92769124542292,32.76186902456061,31.985469542044655,31.71101659159126,27.406644629122525,33.40458719495513,33.42544480926654,33.83413213222855,32.280473841307696,32.31085938026433
5226,31.670879992184496,32.09013164480342,32.87326705368423,32.64549009675187,32.92922245262662,32.76339279089996,31.987126519675428,31.71296570706778,27.40739767244071,33.405843619856284,33.426740881153876,33.835240759997475,32.28223164460388,32.31276697636321
5227,31.6732314864513,32.092195975465415,32.87509043591308,32.64702758225809,32.93075365983026,32.76491655723936,31.988783497306144,31.714914822544245,27.408150715758893,33.4071000447575,33.42803695304127,33.836349387766404,32.28398944790007,32.31467457246208
5228,31.675582980718104,32.09426030612747,32.87691381814193,32.648565067764366,32.93228486703396,32.76644032357865,31.990440474936918,31.716863938020822,27.408903759077077,33.408356469658656,33.42933302492861,33.83745801553533,32.28574725119631,32.31658216856101
5229,31.677934474984852,32.09632463678946,32.87873720037072,32.650102553270585,32.933816074237654,32.76796408991805,31.992097452567634,31.718813053497342,27.40965680239526,33.40961289455987,33.430629096816006,33.838566643304205,32.287505054492556,32.31848976465989
5230,31.680285969251656,32.09838896745151,32.88056058259957,32.65164003877686,32.93534728144135,32.769487856257456,31.993754430198408,31.720762168973863,27.410409845713446,33.410869319461085,33.4319251687034,33.83967527107319,32.28926285778874,32.32039736075876
5231,31.68263746351846,32.10045329811351,32.88238396482842,32.65317752428308,32.93687848864499,32.7710116225968,31.995411407829124,31.722711284450384,27.41116288903163,33.41212574436224,33.43322124059074,33.84078389884206,32.29102066108493,32.322304956857636
5232,31.684988957785265,32.1025176287755,32.88420734705727,32.654715009789356,32.93840969584869,32.77253538893615,31.997068385459897,31.724660399926847,27.41191593234987,33.4133821692634,33.434517312478135,33.84189252661099,32.29277846438117,32.32421255295657
5233,31.687340452052013,32.10458195943755,32.88603072928606,32.65625249529552,32.93994090305239,32.774059155275495,31.998725363090614,31.726609515403425,27.412668975668055,33.414638594164614,33.43581338436553,33.84300115437992,32.29453626767736,32.32612014905544
5234,31.689691946318817,32.10664629009955,32.88785411151491,32.657789980801795,32.941472110256086,32.7755829216149,32.00038234072139,31.72855863087989,27.41342201898624,33.41589501906583,33.43710945625287,33.84410978214885,32.2962940709736,32.328027745154316
5235,31.692043440585564,32.1087106207616,32.88967749374376,32.659327466308014,32.94300331745973,32.777106687954245,32.00203931835216,31.730507746356466,27.414175062304423,33.417151443966986,33.43840552814021,33.84521840991778,32.29805187426979,32.32993534125319
5236,31.694394934852426,32.11077495142359,32.89150087597261,32.66086495181429,32.944534524663425,32.77863045429359,32.00369629598288,31.732456861832986,27.414928105622607,33.418407868868144,33.439701600027604,33.846327037686706,32.299809677565975,32.331842937352064
5237,31.696746429119173,32.11283928208559,32.89332425820146,32.66240243732051,32.94606573186712,32.780154220632994,32.00535327361365,31.73440597730945,27.41568114894079,33.41966429376936,33.440997671915,33.847435665455635,32.30156748086222,32.33375053345094
5238,31.699097923385978,32.11490361274764,32.89514764043025,32.663939922826785,32.94759693907082,32.7816779869724,32.00701025124437,31.736355092786027,27.416434192258976,33.420920718670516,33.44229374380234,33.848544293224506,32.303325284158404,32.33565812954981
5239,31.701449417652725,32.116967943409634,32.8969710226591,32.665477408333004,32.94912814627446,32.78320175331169,32.00866722887514,31.73830420826249,27.41718723557716,33.42217714357173,33.443589815689734,33.849652920993435,32.30508308745465,32.337565725648744
5240,31.70380091191953,32.119032274071685,32.89879440488795,32.66701489383922,32.95065935347816,32.78472551965109,32.01032420650586,31.74025332373907,27.417940278895344,33.42343356847289,33.44488588757707,33.850761548762364,32.306840890750834,32.33947332174762
5241,31.706152406186334,32.12109660473368,32.9006177871168,32.66855237934544,32.952190560681856,32.786249285990436,32.01198118413657,31.742202439215532,27.418693322213528,33.4246899933741,33.44618195946447,33.85187017653129,32.30859869404702,32.34138091784649
5242,31.70850390045308,32.123160935395674,32.90244116934559,32.67008986485172,32.953721767885554,32.78777305232984,32.013638161767346,31.744151554692053,27.419446365531712,33.42594641827526,33.44747803135181,33.85297880430022,32.310356497343264,32.34328851394537
5243,31.710855394719886,32.125225266057726,32.90426455157444,32.67162735035794,32.955252975089195,32.789296818669186,32.01529513939806,31.746100670168573,27.420199408849896,33.427202843176474,33.4487741032392,33.85408743206915,32.31211430063951,32.3451961100443
5244,31.71320688898669,32.12728959671972,32.90608793380329,32.67316483586421,32.95678418229289,32.79082058500853,32.01695211702889,31.748049785645094,27.42095245216808,33.42845926807769,33.4500701751266,33.85519605983808,32.313872103935694,32.34710370614317
5245,31.715558383253494,32.12935392738177,32.90791131603214,32.67470232137043,32.95831538949659,32.792344351347936,32.01860909465961,31.74999890112167,27.421705495486265,33.429715692978846,33.45136624701394,33.85630468760695,32.31562990723188,32.34901130224205
5246,31.717909877520242,32.131418258043766,32.90973469826099,32.67623980687665,32.95984659670029,32.79386811768728,32.02026607229038,31.751948016598135,27.42245853880445,33.43097211788,33.45266231890133,33.857413315375936,32.31738771052807,32.35091889834092
5247,31.720261371787046,32.13348258870576,32.91155808048984,32.67777729238287,32.96137780390393,32.79539188402663,32.0219230499211,31.753897132074655,27.423211582122633,33.43222854278122,33.45395839078867,33.85852194314481,32.31914551382431,32.352826494439796
5248,31.72261286605385,32.13554691936781,32.91338146271869,32.67931477788915,32.96290901110763,32.79691565036603,32.023580027551816,31.755846247551176,27.423964625440817,33.43348496768243,33.455254462676066,33.85963057091374,32.32090331712055,32.35473409053867
5249,31.724964360320655,32.137611250029806,32.91520484494754,32.680852263395366,32.964440218311324,32.79843941670538,32.02523700518259,31.757795363027697,27.424717668759,33.43474139258359,33.45655053456346,33.860739198682666,32.32266112041674,32.3566416866376
5250,31.727315854587403,32.13967558069186,32.91702822717633,32.68238974890164,32.965971425514965,32.799963183044724,32.026893982813306,31.759744478504217,27.425470712077185,33.43599781748475,33.4578466064508,33.861847826451594,32.324418923712926,32.358549282736476
5251,31.729667348854207,32.14173991135385,32.91885160940518,32.68392723440786,32.96750263271866,32.80148694938413,32.02855096044408,31.761693593980738,27.42622375539537,33.43725424238596,33.45914267833814,33.86295645422052,32.32617672700917,32.36045687883535
5252,31.73201884312101,32.14380424201585,32.92067499163403,32.68546471991408,32.96903383992236,32.803010715723474,32.030207938074795,31.763642709457258,27.426976798713554,33.43851066728712,33.460438750225535,33.864065081989395,32.327934530305356,32.362364474934225
5253,31.734370337387816,32.1458685726779,32.92249837386288,32.6870022054203,32.970565047126,32.80453448206288,32.03186491570557,31.76559182493378,27.427729842031738,33.43976709218833,33.46173482211293,33.86517370975838,32.3296923336016,32.364272071033156
